Date,Open,High,Low,Close,Adj Close,Volume
2023-07-13,72.440002,73.050003,71.940002,72.800003,72.800003,2193914
2023-07-14,72.680000,72.739998,72.220001,72.430000,72.430000,1403461
2023-07-17,72.029999,72.589996,71.839996,72.519997,72.519997,1318088
2023-07-18,72.559998,72.900002,71.900002,72.470001,72.470001,1476416
2023-07-19,72.690002,72.790001,71.379997,71.889999,71.889999,1739005
2023-07-20,71.500000,71.839996,71.269997,71.559998,71.559998,1984640
2023-07-21,70.559998,71.720001,70.449997,71.199997,71.199997,2682292
2023-07-24,71.099998,71.489998,70.690002,71.400002,71.400002,1834338
2023-07-25,71.900002,71.900002,71.010002,71.220001,71.220001,1363722
2023-07-26,70.800003,71.059998,69.120003,69.959999,69.959999,3825392
2023-07-27,69.910004,72.959999,68.769997,72.720001,72.720001,4881783
2023-07-28,72.980003,73.559998,71.779999,73.559998,73.559998,2522824
2023-07-31,73.599998,73.699997,72.550003,72.639999,72.639999,1939953
2023-08-01,72.790001,72.839996,70.660004,70.919998,70.919998,3075871
2023-08-02,70.040001,71.250000,69.660004,71.050003,71.050003,1997851
2023-08-03,70.500000,71.339996,70.070000,71.160004,71.160004,2051658
2023-08-04,71.500000,71.779999,70.860001,71.500000,71.500000,1571767
2023-08-07,71.180000,71.680000,70.709999,71.400002,71.400002,1545919
2023-08-08,71.040001,71.709999,69.580002,70.279999,70.279999,2394838
2023-08-09,70.019997,70.629997,69.500000,69.500000,69.500000,1733233
2023-08-10,70.070000,70.739998,69.919998,70.330002,70.330002,1903057
2023-08-11,69.989998,70.110001,69.110001,69.110001,69.110001,2450747
2023-08-14,68.949997,69.269997,68.559998,68.839996,68.839996,1957208
2023-08-15,68.879997,68.970001,68.089996,68.129997,68.129997,1639229
2023-08-16,68.000000,68.949997,67.839996,68.279999,68.279999,1558031
2023-08-17,68.110001,68.160004,67.320000,67.519997,67.519997,1978472
2023-08-18,67.089996,67.150002,66.389999,67.019997,67.019997,2654962
2023-08-21,66.849998,67.830002,66.769997,67.540001,67.540001,1734287
2023-08-22,68.000000,68.260002,67.610001,67.790001,67.790001,1279950
2023-08-23,68.000000,68.309998,67.220001,67.540001,67.540001,1797299
2023-08-24,68.099998,68.489998,66.879997,66.989998,66.989998,1921427
2023-08-25,66.809998,67.320000,66.610001,67.000000,67.000000,1411722
2023-08-28,67.599998,67.739998,66.610001,67.430000,67.430000,1847514
2023-08-29,67.510002,67.930000,67.239998,67.830002,67.830002,2263590
2023-08-30,68.190002,68.220001,67.300003,67.510002,67.510002,1981494
2023-08-31,67.599998,67.989998,67.309998,67.540001,67.540001,7356061
2023-09-01,67.739998,67.800003,65.570000,65.860001,65.860001,3407902
2023-09-04,66.019997,66.949997,66.010002,66.500000,66.500000,1721615
2023-09-05,66.199997,66.919998,65.910004,66.910004,66.910004,1915375
2023-09-06,66.550003,66.919998,66.160004,66.239998,66.239998,1868524
2023-09-07,66.040001,66.449997,65.300003,65.300003,65.300003,2146909
2023-09-08,65.449997,65.949997,64.680000,65.830002,65.830002,2258116
2023-09-11,66.239998,66.610001,65.849998,66.230003,66.230003,2417449
2023-09-12,66.660004,67.389999,65.900002,66.910004,66.910004,2676363
2023-09-13,66.809998,69.500000,66.570000,66.849998,66.849998,3529751
2023-09-14,66.879997,66.879997,65.529999,66.459999,66.459999,3030009
2023-09-15,67.269997,67.889999,66.739998,67.209999,67.209999,4884518
2023-09-18,67.150002,67.330002,66.160004,66.440002,66.440002,2471988
2023-09-19,66.440002,67.330002,66.349998,66.839996,66.839996,1749962
2023-09-20,67.099998,68.550003,67.089996,68.209999,68.209999,2661750
2023-09-21,67.599998,67.970001,66.879997,67.430000,67.430000,1703195
2023-09-22,67.099998,67.440002,66.610001,67.330002,67.330002,2017943
2023-09-25,66.980003,67.269997,65.870003,66.379997,66.379997,2525595
2023-09-26,66.360001,66.360001,65.150002,65.459999,65.459999,2379936
2023-09-27,65.320000,66.220001,65.129997,65.260002,65.260002,1770969
2023-09-28,65.480003,66.209999,64.779999,65.889999,65.889999,2121972
2023-09-29,66.019997,66.330002,65.620003,65.889999,65.889999,2242431
2023-10-02,66.500000,66.529999,65.139999,65.610001,65.610001,1800099
2023-10-03,65.410004,65.809998,64.900002,64.930000,64.930000,1708507
2023-10-04,64.519997,65.199997,63.520000,64.930000,64.930000,2371506
2023-10-05,64.900002,65.040001,64.290001,64.419998,64.419998,1629229
2023-10-06,64.419998,64.839996,62.740002,63.849998,63.849998,3411439
2023-10-09,63.480000,63.680000,62.830002,63.450001,63.450001,1704444
2023-10-10,63.930000,65.010002,63.880001,64.610001,64.610001,2336447
2023-10-11,64.370003,65.089996,63.889999,64.849998,64.849998,2216892
2023-10-12,65.349998,65.629997,64.879997,65.190002,65.190002,1425955
2023-10-13,65.139999,65.430000,64.260002,64.320000,64.320000,2178624
2023-10-16,64.370003,64.849998,63.709999,64.699997,64.699997,1684499
2023-10-17,64.459999,64.879997,63.990002,64.870003,64.870003,1555144
2023-10-18,65.000000,65.290001,64.180000,64.180000,64.180000,1671117
2023-10-19,63.459999,63.810001,62.580002,63.450001,63.450001,2859429
2023-10-20,62.959999,63.040001,61.759998,62.009998,62.009998,4497505
2023-10-23,62.200001,62.200001,60.750000,61.700001,61.700001,3481693
2023-10-24,61.459999,61.779999,61.099998,61.529999,61.529999,2104956
2023-10-25,61.700001,61.810001,60.759998,61.380001,61.380001,2615103
2023-10-26,58.529999,58.750000,57.110001,57.840000,57.840000,8028344
2023-10-27,57.049999,57.869999,56.029999,56.209999,56.209999,5563262
2023-10-30,56.009998,56.430000,55.270000,55.580002,55.580002,3801648
2023-10-31,55.500000,55.869999,55.080002,55.430000,55.430000,4005904
2023-11-01,55.860001,56.540001,55.340000,55.970001,55.970001,3838016
2023-11-02,56.849998,57.689999,56.450001,57.520000,57.520000,3882307
2023-11-03,58.209999,58.490002,57.880001,57.900002,57.900002,4028205
2023-11-06,58.299999,58.400002,57.419998,57.529999,57.529999,2340378
2023-11-07,57.180000,57.590000,56.680000,56.869999,56.869999,2498745
2023-11-08,56.580002,57.810001,56.389999,57.450001,57.450001,2257548
2023-11-09,57.540001,57.919998,57.189999,57.290001,57.290001,2046433
2023-11-10,56.750000,56.860001,56.240002,56.490002,56.490002,2751051
2023-11-13,56.860001,57.029999,56.209999,56.599998,56.599998,2480912
2023-11-14,57.029999,58.090000,56.470001,57.990002,57.990002,3412347
2023-11-15,58.290001,58.790001,58.099998,58.689999,58.689999,2511199
2023-11-16,58.330002,58.799999,57.889999,57.950001,57.950001,2201153
2023-11-17,58.099998,58.759998,57.880001,58.599998,58.599998,2603266
2023-11-20,58.990002,59.080002,58.459999,58.930000,58.930000,2028002
2023-11-21,58.759998,59.110001,58.139999,58.160000,58.160000,2239459
2023-11-22,58.450001,58.599998,58.099998,58.279999,58.279999,1687437
2023-11-23,58.400002,58.500000,58.130001,58.240002,58.240002,1324102
2023-11-24,58.000000,58.639999,57.619999,58.560001,58.560001,2059372
2023-11-27,58.500000,58.650002,58.049999,58.360001,58.360001,1800473
2023-11-28,58.000000,58.000000,57.590000,57.959999,57.959999,2082850
2023-11-29,58.000000,59.540001,57.970001,59.290001,59.290001,3050584
2023-11-30,59.580002,59.779999,58.990002,59.580002,59.580002,3589967
2023-12-01,59.669998,60.160000,59.459999,60.139999,60.139999,1957079
2023-12-04,60.099998,60.759998,59.820000,60.520000,60.520000,2116842
2023-12-05,60.299999,61.680000,60.220001,61.450001,61.450001,3039437
2023-12-06,61.700001,62.980000,61.430000,62.369999,62.369999,2600586
2023-12-07,62.080002,62.560001,61.959999,62.340000,62.340000,2073491
2023-12-08,62.439999,63.110001,62.110001,62.869999,62.869999,2934602
2023-12-11,62.959999,63.250000,62.470001,63.049999,63.049999,2199996
2023-12-12,63.270000,63.610001,62.720001,62.720001,62.720001,2164014
2023-12-13,61.939999,62.610001,61.669998,61.740002,61.740002,2621757
2023-12-14,63.400002,64.190002,63.049999,63.500000,63.500000,4322932
2023-12-15,64.010002,65.320000,63.970001,64.370003,64.370003,6512480
2023-12-18,63.730000,63.810001,63.290001,63.540001,63.540001,2444623
2023-12-19,63.250000,63.660000,63.150002,63.209999,63.209999,1758153
2023-12-20,63.369999,63.919998,62.910000,63.139999,63.139999,1880142
2023-12-21,62.400002,62.779999,62.080002,62.709999,62.709999,1594417
2023-12-22,62.610001,63.250000,62.529999,62.849998,62.849998,1656994
2023-12-27,62.669998,63.020000,62.380001,62.669998,62.669998,1234302
2023-12-28,62.790001,62.830002,62.220001,62.259998,62.259998,1318193
2023-12-29,62.299999,62.759998,62.259998,62.549999,62.549999,748677
2024-01-02,62.750000,63.779999,62.259998,63.330002,63.330002,1724329
2024-01-03,63.380001,63.610001,61.889999,62.200001,62.200001,2310818
2024-01-04,62.419998,62.860001,62.240002,62.320000,62.320000,2207718
2024-01-05,62.000000,63.299999,61.509998,62.549999,62.549999,2345812
2024-01-08,62.500000,63.610001,62.139999,63.560001,63.560001,1681104
2024-01-09,63.549999,63.840000,63.230000,63.799999,63.799999,2111832
2024-01-10,63.740002,64.059998,62.959999,62.959999,62.959999,2266784
2024-01-11,63.520000,64.029999,62.220001,62.220001,62.220001,2415628
2024-01-12,62.419998,62.529999,61.180000,61.360001,61.360001,2974285
2024-01-15,61.220001,61.669998,60.700001,61.419998,61.419998,1911584
2024-01-16,61.180000,61.419998,60.709999,61.279999,61.279999,2225382
2024-01-17,60.250000,60.509998,59.209999,59.320000,59.320000,3506283
2024-01-18,59.119999,60.330002,58.840000,59.840000,59.840000,2416672
2024-01-19,60.099998,60.150002,59.020000,59.110001,59.110001,3089578
2024-01-22,59.410000,60.049999,59.139999,59.290001,59.290001,2169356
2024-01-23,59.439999,60.919998,59.330002,60.220001,60.220001,2735630
2024-01-24,60.599998,61.029999,60.090000,60.730000,60.730000,1859667
2024-01-25,60.599998,60.650002,59.400002,59.750000,59.750000,2851011
2024-01-26,59.759998,61.299999,59.759998,61.259998,61.259998,3214963
2024-01-29,61.340000,61.880001,60.759998,61.880001,61.880001,2159220
2024-01-30,62.160000,62.810001,61.540001,62.259998,62.259998,2006522
2024-01-31,62.139999,63.020000,62.040001,62.849998,62.849998,3123530
2024-02-01,62.869999,63.549999,62.750000,63.080002,63.080002,2449579
2024-02-02,64.000000,65.129997,63.700001,64.339996,64.339996,3770724
2024-02-05,64.550003,64.610001,63.150002,63.180000,63.180000,2387817
2024-02-06,63.750000,64.139999,63.330002,63.959999,63.959999,1844561
2024-02-07,64.139999,65.160004,63.980000,63.980000,63.980000,2028234
2024-02-08,64.349998,65.269997,63.939999,65.040001,65.040001,1836118
2024-02-09,65.099998,65.459999,64.599998,64.919998,64.919998,1751091
2024-02-12,65.239998,66.010002,65.169998,65.650002,65.650002,1431014
2024-02-13,65.690002,66.389999,65.269997,65.440002,65.440002,2324829
2024-02-14,65.120003,65.790001,64.980003,65.529999,65.529999,1247134
2024-02-15,66.150002,67.169998,66.099998,66.849998,66.849998,2872026
2024-02-16,67.360001,68.029999,67.330002,67.379997,67.379997,2853188
2024-02-19,67.370003,67.690002,67.169998,67.629997,67.629997,1774036
2024-02-20,67.309998,67.430000,66.449997,66.779999,66.779999,2526297
2024-02-21,67.570000,68.660004,67.370003,68.070000,68.070000,3552731
2024-02-22,70.949997,72.239998,70.360001,71.269997,71.269997,7352263
2024-02-23,71.680000,72.919998,71.360001,71.680000,71.680000,4349780
2024-02-26,71.360001,71.900002,70.769997,71.360001,71.360001,2730537
2024-02-27,71.300003,72.519997,71.150002,72.160004,72.160004,2467850
2024-02-28,72.849998,73.489998,72.389999,73.400002,73.400002,3369399
2024-02-29,73.529999,74.269997,73.220001,73.639999,73.639999,4241706
2024-03-01,74.169998,75.070000,73.870003,74.089996,74.089996,4126828
2024-03-04,73.820000,74.250000,73.529999,73.739998,73.739998,1924498
2024-03-05,73.800003,73.800003,72.669998,73.760002,73.760002,1782226
2024-03-06,73.680000,73.839996,72.790001,72.849998,72.849998,2513190
2024-03-07,72.250000,72.550003,71.059998,72.400002,72.400002,2665450
2024-03-08,72.400002,73.010002,72.040001,72.550003,72.550003,2024985
2024-03-11,72.379997,72.500000,72.010002,72.400002,72.400002,1915139
2024-03-12,72.489998,73.489998,72.180000,73.320000,73.320000,3658094
2024-03-13,72.989998,73.129997,72.239998,72.489998,72.489998,2930477
